Topics,Alpha,Eta,Coherence
5,asymmetric,0.9099999999999999,-9.168617467190007
5,asymmetric,symmetric,-2.5170170236390534
6,0.01,0.01,-2.7739746073932174
6,0.01,0.31,-5.104082972586865
6,0.01,0.61,-7.578788039980033
6,0.01,0.9099999999999999,-13.146218493880239
6,0.01,symmetric,-3.192231711279732
6,0.31,0.01,-2.4033404061417407
6,0.31,0.31,-2.449178993072746
6,0.31,0.61,-4.408490273303605
6,0.31,0.9099999999999999,-9.174112782989623
6,0.31,symmetric,-2.4487987781413922
6,0.61,0.01,-2.4208734521430113
6,0.61,0.31,-2.4250150286532133
6,0.61,0.61,-2.7724866752502866
6,0.61,0.9099999999999999,-7.020862870345685
6,0.61,symmetric,-2.564407466431509
6,0.9099999999999999,0.01,-2.449061442390628
6,0.9099999999999999,0.31,-2.4970560700219644
6,0.9099999999999999,0.61,-2.7381185792315104
6,0.9099999999999999,0.9099999999999999,-5.084116890754551
6,0.9099999999999999,symmetric,-2.468689208964547
6,symmetric,0.01,-2.6050092065965837
6,symmetric,0.31,-3.1297242297632923
6,symmetric,0.61,-6.660678588340418
6,symmetric,0.9099999999999999,-11.498077441544675
6,symmetric,symmetric,-2.565700618598663
6,asymmetric,0.01,-3.5850837265832776
6,asymmetric,0.31,-6.004357906905284
6,asymmetric,0.61,-7.14104293588764
6,asymmetric,0.9099999999999999,-8.662042844959513
6,asymmetric,symmetric,-3.6161447095409027
7,0.01,0.01,-3.0914970328276588
7,0.01,0.31,-5.348049496630336
7,0.01,0.61,-8.692471238167554
7,0.01,0.9099999999999999,-10.52281445315732
7,0.01,symmetric,-2.8784349834590417
7,0.31,0.01,-2.5142055938788768
7,0.31,0.31,-4.154257223931284
7,0.31,0.61,-6.629201480173548
7,0.31,0.9099999999999999,-9.331301090062661
7,0.31,symmetric,-2.463522710992313
7,0.61,0.01,-2.4756637633671597
7,0.61,0.31,-2.7321216395321004
7,0.61,0.61,-3.519627442863959
7,0.61,0.9099999999999999,-7.608661832057799
7,0.61,symmetric,-2.4864304225324907
7,0.9099999999999999,0.01,-2.5157452014225195
7,0.9099999999999999,0.31,-2.497291141819189
7,0.9099999999999999,0.61,-4.475873400144942
7,0.9099999999999999,0.9099999999999999,-6.160404719316229
7,0.9099999999999999,symmetric,-2.5738080989073455
7,symmetric,0.01,-2.637343121035028
7,symmetric,0.31,-4.7460911679460525
7,symmetric,0.61,-7.555558023059339
7,symmetric,0.9099999999999999,-11.86333672758057
7,symmetric,symmetric,-2.8486521112588954
7,asymmetric,0.01,-3.844080591486587
7,asymmetric,0.31,-6.902385757726958
7,asymmetric,0.61,-7.72428416313435
7,asymmetric,0.9099999999999999,-10.244894747139538
7,asymmetric,symmetric,-5.107810966804059
8,0.01,0.01,-2.883087828439862
8,0.01,0.31,-5.157738813294433
8,0.01,0.61,-10.09144215969953
8,0.01,0.9099999999999999,-13.216964383268625
8,0.01,symmetric,-3.2460928452548594
8,0.31,0.01,-2.4653555213747183
8,0.31,0.31,-3.476202289697203
8,0.31,0.61,-7.848894326623959
8,0.31,0.9099999999999999,-10.962934178356269
8,0.31,symmetric,-2.6764530509406237
8,0.61,0.01,-2.5305969830531785
8,0.61,0.31,-2.634779289485582
8,0.61,0.61,-4.989845318200871
8,0.61,0.9099999999999999,-8.355574952035774
8,0.61,symmetric,-2.6945852743988747
8,0.9099999999999999,0.01,-2.5529089096357627
8,0.9099999999999999,0.31,-2.6856937438347273
8,0.9099999999999999,0.61,-4.5037076148091
8,0.9099999999999999,0.9099999999999999,-5.8489983217532515
8,0.9099999999999999,symmetric,-2.5649981323841677
8,symmetric,0.01,-2.6645841236761556
8,symmetric,0.31,-4.394803643257887
8,symmetric,0.61,-9.49775905482156
8,symmetric,0.9099999999999999,-10.6459314674443
8,symmetric,symmetric,-2.807473583463406
8,asymmetric,0.01,-3.521844404125079
8,asymmetric,0.31,-5.724187852199524
8,asymmetric,0.61,-7.983806961285513
8,asymmetric,0.9099999999999999,-10.311882817584719
8,asymmetric,symmetric,-4.466508172610592
9,0.01,0.01,-2.7390638362158497
9,0.01,0.31,-8.201457542640515
9,0.01,0.61,-10.954149492088023
9,0.01,0.9099999999999999,-12.035331926899147
9,0.01,symmetric,-5.024179475647677
9,0.31,0.01,-2.7236804890162016
9,0.31,0.31,-4.91572151408553
9,0.31,0.61,-9.27858197160459
9,0.31,0.9099999999999999,-11.733217426501822
9,0.31,symmetric,-2.8473582698332764
9,0.61,0.01,-2.6203156531862577
9,0.61,0.31,-2.823210423036597
9,0.61,0.61,-6.7863884415999625
9,0.61,0.9099999999999999,-8.904730590529033
9,0.61,symmetric,-2.5923080755841372
9,0.9099999999999999,0.01,-2.5193794768391538
9,0.9099999999999999,0.31,-2.854927926788702
9,0.9099999999999999,0.61,-4.90582782852631
9,0.9099999999999999,0.9099999999999999,-6.860741296456971
9,0.9099999999999999,symmetric,-2.654706905178532
9,symmetric,0.01,-2.880215285590747
9,symmetric,0.31,-6.687065301679641
9,symmetric,0.61,-11.92915331213241
9,symmetric,0.9099999999999999,-10.719632478847238
9,symmetric,symmetric,-4.0363807687143485
9,asymmetric,0.01,-4.1652336139055475
9,asymmetric,0.31,-9.361540122035835
9,asymmetric,0.61,-9.710877469190017
9,asymmetric,0.9099999999999999,-10.088230911238101
9,asymmetric,symmetric,-6.00035334609462
