Topics,Alpha,Eta,Coherence
4,0.01,0.31,-2.5600438742626705
4,0.01,0.61,-7.091675878997399
4,0.01,0.9099999999999999,-10.63117386153078
4,0.01,symmetric,-2.480611935436621
4,0.31,0.01,-2.6071165869223867
4,0.31,0.31,-3.4824474255866997
4,0.31,0.61,-3.622861286604027
4,0.31,0.9099999999999999,-6.681779071134857
4,0.31,symmetric,-3.4720909143522833
4,0.61,0.01,-2.6476864131601703
4,0.61,0.31,-3.2243024383897767
4,0.61,0.61,-4.100793965866031
4,0.61,0.9099999999999999,-4.024145471251915
4,0.61,symmetric,-2.8493727361056074
4,0.9099999999999999,0.01,-2.6074506353874187
4,0.9099999999999999,0.31,-3.2590250486703978
4,0.9099999999999999,0.61,-3.607717892465815
4,0.9099999999999999,0.9099999999999999,-4.375058963403469
4,0.9099999999999999,symmetric,-3.1219240348698616
4,symmetric,0.01,-2.578078088264302
4,symmetric,0.31,-3.5344218823516034
4,symmetric,0.61,-3.196369317326135
4,symmetric,0.9099999999999999,-6.796532841581943
4,symmetric,symmetric,-3.105208827784934
4,asymmetric,0.01,-2.7515937601561076
4,asymmetric,0.31,-3.944638718299391
4,asymmetric,0.61,-4.49138285251422
4,asymmetric,0.9099999999999999,-9.910859480653675
4,asymmetric,symmetric,-4.088438060222241
5,0.01,0.01,-2.6708483998171766
5,0.01,0.31,-3.4819746282634023
5,0.01,0.61,-9.775532260416801
5,0.01,0.9099999999999999,-11.727869424963007
5,0.01,symmetric,-2.613029756338519
5,0.31,0.01,-2.6543531243412337
5,0.31,0.31,-3.314744257695738
5,0.31,0.61,-3.3089247431468123
5,0.31,0.9099999999999999,-8.534466005912735
5,0.31,symmetric,-2.6378188827844533
5,0.61,0.01,-2.653682656925078
5,0.61,0.31,-3.6550958540375538
5,0.61,0.61,-4.406143494244057
5,0.61,0.9099999999999999,-6.561365394980614
5,0.61,symmetric,-3.3794260428595764
5,0.9099999999999999,0.01,-2.7307316565664648
5,0.9099999999999999,0.31,-3.541933085726511
5,0.9099999999999999,0.61,-4.014961129774924
5,0.9099999999999999,0.9099999999999999,-3.732325586842522
5,0.9099999999999999,symmetric,-3.4197624998007496
5,symmetric,0.01,-2.7207575475527266
5,symmetric,0.31,-3.47262814421791
5,symmetric,0.61,-3.952024099510601
5,symmetric,0.9099999999999999,-10.863451953543379
5,symmetric,symmetric,-2.74277877971803
5,asymmetric,0.01,-2.8936241559646154
5,asymmetric,0.31,-3.7906307138049513
5,asymmetric,0.61,-8.91553912588879
5,asymmetric,0.9099999999999999,-10.885178280324768
5,asymmetric,symmetric,-3.7223714625638125
6,0.01,0.01,-3.4975936643531083
6,0.01,0.31,-3.644741441629648
6,0.01,0.61,-8.12271632868485
6,0.01,0.9099999999999999,-12.316172027365381
6,0.01,symmetric,-3.259635747191325
6,0.31,0.01,-2.859486829387192
6,0.31,0.31,-3.2988022515118143
6,0.31,0.61,-8.23311340160039
6,0.31,0.9099999999999999,-10.025723551157057
6,0.31,symmetric,-3.2407219639578404
6,0.61,0.01,-2.843273662298581
6,0.61,0.31,-3.912892388461119
6,0.61,0.61,-4.317313524616108
6,0.61,0.9099999999999999,-8.298920321907811
6,0.61,symmetric,-3.3904691403687752
6,0.9099999999999999,0.01,-2.784720620492283
6,0.9099999999999999,0.31,-3.619426604412919
6,0.9099999999999999,0.61,-3.852625297071197
6,0.9099999999999999,0.9099999999999999,-3.7324579022407307
6,0.9099999999999999,symmetric,-3.1865686650913676
6,symmetric,0.01,-2.9141048653892656
6,symmetric,0.31,-3.8076967505268153
6,symmetric,0.61,-7.968745890417637
6,symmetric,0.9099999999999999,-9.628653256988784
6,symmetric,symmetric,-3.2803792560726115
6,asymmetric,0.01,-3.1289843556757595
6,asymmetric,0.31,-4.486425640765358
6,asymmetric,0.61,-12.052035347790815
6,asymmetric,0.9099999999999999,-13.325875749934157
6,asymmetric,symmetric,-3.664106531776295
7,0.01,0.01,-2.8563886692089726
7,0.01,0.31,-3.432619850159785
7,0.01,0.61,-11.86375950821824
7,0.01,0.9099999999999999,-12.718269478386338
7,0.01,symmetric,-3.3349623957482017
7,0.31,0.01,-3.03376930375038
7,0.31,0.31,-3.896652201644222
7,0.31,0.61,-6.550894852769411
7,0.31,0.9099999999999999,-11.564213313064815
7,0.31,symmetric,-3.5709888331335025
7,0.61,0.01,-2.9835851274844036
7,0.61,0.31,-3.7747620492914957
7,0.61,0.61,-5.911253669743653
7,0.61,0.9099999999999999,-7.487754168076424
7,0.61,symmetric,-3.560728497633638
7,0.9099999999999999,0.01,-2.9914063881903625
7,0.9099999999999999,0.31,-3.467897014901189
7,0.9099999999999999,0.61,-4.248059429575384
7,0.9099999999999999,0.9099999999999999,-5.528860605785901
7,0.9099999999999999,symmetric,-3.234473889010163
7,symmetric,0.01,-2.940025898966585
7,symmetric,0.31,-4.127038861595386
